,Date,Ticker,Transaction,Transaction Price,Number of shares,Transaction Cost,Close
717,2014-05-15,TSLA,,,,,188.59
719,2014-05-16,TSLA,,,,,191.56
720,2014-05-16,AAPL,,,,,85.36
722,2014-05-19,AAPL,,,,,86.37
721,2014-05-19,TSLA,,,,,196.09
724,2014-05-20,AAPL,,,,,86.39
723,2014-05-20,TSLA,,,,,195.3
725,2014-05-21,TSLA,,,,,199.45
726,2014-05-21,AAPL,,,,,86.62
727,2014-05-22,AAPL,,,,,86.75
728,2014-05-22,TSLA,,,,,204.88
729,2014-05-23,AAPL,,,,,87.73
730,2014-05-23,TSLA,,,,,207.3
731,2014-05-27,AAPL,,,,,89.38
732,2014-05-27,TSLA,,,,,211.56
733,2014-05-28,AAPL,,,,,89.14
734,2014-05-28,TSLA,,,,,210.24
736,2014-05-29,TSLA,,,,,210.24
735,2014-05-29,AAPL,,,,,90.77
737,2014-05-30,TSLA,,,,,207.77
738,2014-05-30,AAPL,,,,,90.43
739,2014-06-02,AAPL,,,,,89.81
740,2014-06-02,TSLA,,,,,204.7
741,2014-06-03,TSLA,,,,,204.94
742,2014-06-03,AAPL,,,,,91.08
743,2014-06-04,AAPL,,,,,92.12
744,2014-06-04,TSLA,,,,,203.99
745,2014-06-05,AAPL,,,,,92.48
746,2014-06-05,TSLA,,,,,206.9
748,2014-06-06,AAPL,,,,,92.22
747,2014-06-06,TSLA,,,,,208.17
750,2014-06-09,AAPL,,,,,93.7
749,2014-06-09,TSLA,,,,,205.31
751,2014-06-10,AAPL,,,,,94.25
752,2014-06-10,TSLA,,,,,202.3
753,2014-06-11,TSLA,,,,,204.47
754,2014-06-11,AAPL,,,,,93.86
756,2014-06-12,TSLA,,,,,203.52
755,2014-06-12,AAPL,,,,,92.29
758,2014-06-13,AAPL,,,,,91.28
757,2014-06-13,TSLA,,,,,206.42
760,2014-06-16,TSLA,,,,,224.61
759,2014-06-16,AAPL,,,,,92.2
762,2014-06-17,AAPL,,,,,92.08
761,2014-06-17,TSLA,,,,,231.67
763,2014-06-18,TSLA,,,,,227.12
764,2014-06-18,AAPL,,,,,92.18
765,2014-06-19,AAPL,,,,,91.86
766,2014-06-19,TSLA,,,,,227.79
767,2014-06-20,TSLA,,,,,229.59
768,2014-06-20,AAPL,,,,,90.91
769,2014-06-23,AAPL,,,,,90.83
770,2014-06-23,TSLA,,,,,237.22
771,2014-06-24,TSLA,,,,,232.5
772,2014-06-24,AAPL,,,,,90.28
773,2014-06-25,AAPL,,,,,90.36
774,2014-06-25,TSLA,,,,,236.89
775,2014-06-26,AAPL,,,,,90.9
776,2014-06-26,TSLA,,,,,235.6
777,2014-06-27,AAPL,,,,,91.98
778,2014-06-27,TSLA,,,,,239.06
779,2014-06-30,AAPL,,,,,92.93
780,2014-06-30,TSLA,,,,,240.06
781,2014-07-01,AAPL,,,,,93.52
782,2014-07-01,TSLA,,,,,239.72
784,2014-07-02,AAPL,,,,,93.48
783,2014-07-02,TSLA,,,,,229.43
785,2014-07-03,AAPL,,,,,94.03
786,2014-07-03,TSLA,,,,,229.25
788,2014-07-07,AAPL,,,,,95.97
787,2014-07-07,TSLA,,,,,222.66
789,2014-07-08,AAPL,,,,,95.35
790,2014-07-08,TSLA,,,,,219.07
791,2014-07-09,TSLA,,,,,223.06
792,2014-07-09,AAPL,,,,,95.39
793,2014-07-10,TSLA,,,,,219.46
794,2014-07-10,AAPL,,,,,95.04
795,2014-07-11,AAPL,,,,,95.22
796,2014-07-11,TSLA,,,,,218.13
797,2014-07-14,AAPL,,,,,96.45
798,2014-07-14,TSLA,,,,,226.7
799,2014-07-15,TSLA,,,,,219.58
800,2014-07-15,AAPL,,,,,95.32
801,2014-07-16,TSLA,,,,,217.16
802,2014-07-16,AAPL,,,,,94.78
803,2014-07-17,AAPL,,,,,93.09
804,2014-07-17,TSLA,,,,,215.4
806,2014-07-18,TSLA,,,,,220.02
805,2014-07-18,AAPL,,,,,94.43
807,2014-07-21,AAPL,,,,,93.94
808,2014-07-21,TSLA,,,,,220.54
809,2014-07-22,AAPL,,,,,94.72
810,2014-07-22,TSLA,,,,,219.58
811,2014-07-23,AAPL,,,,,97.19
812,2014-07-23,TSLA,,,,,222.49
813,2014-07-24,AAPL,,,,,97.03
814,2014-07-24,TSLA,,,,,223.54
815,2014-07-25,TSLA,,,,,223.57
816,2014-07-25,AAPL,,,,,97.67
818,2014-07-28,AAPL,,,,,99.02
817,2014-07-28,TSLA,,,,,224.82
819,2014-07-29,TSLA,,,,,225.01
820,2014-07-29,AAPL,,,,,98.38
822,2014-07-30,AAPL,,,,,98.15
821,2014-07-30,TSLA,,,,,228.92
